transaction_id,user_id,timestamp,amount,merchant_category,hour,day_of_week,month,user_age,account_age_days,transaction_count_day,amount_last_hour,amount_last_day,velocity_1h,avg_amount_30d,std_amount_30d,geographic_risk,device_risk,device_type,payment_method,time_since_last_transaction,is_fraud
txn_000123,user_7643,2025-09-13 03:15:01.734196,43.83,retail,13,5,9,73,795,8,135.29358744527244,814.7395496967313,4,421.27223458102793,109.68602280742165,0.06164662330746493,0.0292754646219896,mobile,card_swipe,546,0
txn_000124,user_1867,2025-08-22 11:15:01.734333,39.77,online,5,4,8,65,1738,4,24.475351465035587,748.7303261631607,1,89.87019335582775,59.71015148801803,0.4785802352509911,0.3678315571195949,tablet,card_chip,1024,0
txn_000125,user_3010,2025-08-26 04:15:01.734429,51.25,retail,12,1,8,28,1924,9,190.06255058611833,242.78954919615708,4,213.00594874352979,80.2120319735478,0.020957366825651837,0.012095881945677622,desktop,contactless,714,0
txn_000126,user_2449,2025-08-31 04:15:01.734524,528.93,online,12,6,8,63,951,3,75.3828329472744,488.64617293176303,4,411.1894894080697,102.47363961282068,0.3863750976682842,0.06673998620797189,desktop,online,1323,0
txn_000127,user_1685,2025-08-30 14:15:01.734638,134.31,retail,2,5,8,61,217,9,150.27501720580915,674.1073984537826,4,56.03118189447453,70.89422412417716,0.035675926698369234,0.01814381130675108,tablet,online,1248,0
txn_000128,user_3014,2025-09-02 17:15:01.734752,118.88,restaurant,23,1,9,42,234,6,13.073231512877047,513.1926339897151,3,78.19394155490954,183.15874160199397,0.11139629689407614,0.26621034113760855,mobile,online,1098,0
txn_000129,user_7342,2025-09-01 23:15:01.734854,18.86,gas_station,17,0,9,59,1719,8,52.03155819241023,744.2799167316933,2,490.7978781717906,46.09371302836706,0.5801245820408919,0.0955953507323945,mobile,online,375,0
txn_000130,user_7588,2025-08-22 20:15:01.734949,62.68,grocery,20,4,8,50,1231,5,45.06338599024702,288.4183282732831,1,285.52591011846494,40.65839693645914,0.688111754679548,0.36140715160424186,mobile,online,181,0
txn_000131,user_2537,2025-08-31 15:15:01.735048,18.69,grocery,1,6,8,19,871,2,172.39738168085447,487.1541512640177,4,78.02289764684852,112.2504767786597,0.6451228937862716,0.22961993879847903,tablet,online,565,0
txn_000132,user_6774,2025-09-09 20:15:01.735142,5.0,gas_station,20,1,9,32,1779,4,174.11568500920137,276.8564008124623,1,302.08201626871033,155.1313112598825,0.44638459102611194,0.2762568073913626,desktop,online,1072,0
txn_000133,user_7744,2025-09-16 07:15:01.735236,73.61,online,9,1,9,67,1480,3,88.21443165015674,235.8288093922893,4,285.4983340376336,71.6848324552236,0.6342835352270715,0.28879668294057875,mobile,card_swipe,571,0
txn_000134,user_3285,2025-09-08 02:15:01.735334,25.74,restaurant,14,0,9,59,857,4,111.56403838584028,207.73259774538568,3,213.3953314853047,181.49354137363142,0.1350833653421489,0.2535255519327205,mobile,online,1028,0
txn_000135,user_8133,2025-09-09 12:15:01.735428,31.48,online,4,1,9,49,678,7,193.42532305183408,446.8729303113447,5,350.5639994616322,134.24082918570946,0.132763916236628,0.440963879152322,tablet,online,251,0
txn_000136,user_4864,2025-08-21 12:15:01.735526,140.37,retail,4,3,8,51,1719,5,194.69147799523464,369.9984767680481,1,418.57858123774525,117.34287589739799,0.5681942388986493,0.1571750565918742,tablet,contactless,947,0
txn_000137,user_1587,2025-09-05 05:15:01.735620,114.06,retail,11,4,9,47,1015,5,22.588641682234712,132.8204944402396,1,157.9433507401751,45.5549581569789,0.2783531292657333,0.22517548945270632,desktop,online,957,0
txn_000138,user_7416,2025-08-25 01:15:01.735714,30.97,gas_station,15,0,8,61,1704,3,6.223119983471537,752.3299984065345,2,196.29680694426455,143.53889540349752,0.0557129185299246,0.0874407185879797,mobile,card_swipe,128,0
txn_000139,user_1441,2025-09-16 09:15:01.735808,43.63,grocery,7,1,9,64,1859,5,6.637870912485244,338.7490811786876,4,472.2371683018172,176.81680680734937,0.6128518212282421,0.39422367162664934,mobile,online,214,0
txn_000140,user_7362,2025-08-29 16:15:01.735906,30.14,online,0,4,8,44,1407,8,75.90058067494371,265.3938637773351,5,295.99169908450483,88.47209881467374,0.7814402628085275,0.05536029666315784,mobile,card_chip,428,0
txn_000141,user_5178,2025-08-24 03:15:01.736000,110.99,online,13,6,8,20,1479,3,160.98135536828772,67.10622782043177,1,187.13799292375998,169.29103967459244,0.22521695873194397,0.436376919783064,desktop,card_swipe,938,0
txn_000142,user_1285,2025-08-27 13:15:01.736094,35.32,grocery,3,2,8,50,1429,4,60.25305215200007,618.4396100828709,3,151.85817245366866,151.44430647622627,0.4790466371067932,0.03224563562458377,desktop,card_chip,1155,0
txn_000143,user_2348,2025-08-25 01:15:01.736208,58.56,retail,15,0,8,54,1737,1,147.51314981856535,548.9777696441522,1,351.1401183221353,169.271623877016,0.7031831202258139,0.2858861760241611,mobile,online,336,0
txn_000144,user_1526,2025-08-26 05:15:01.736321,174.49,grocery,11,1,8,36,55,4,88.67600287583754,626.7350997828163,3,250.36075052815468,161.98440750296473,0.5116844489421455,0.33821318116919613,desktop,card_swipe,583,0
txn_000145,user_5005,2025-08-26 05:15:01.736418,239.63,grocery,11,1,8,35,1966,6,9.129749100476747,183.0228926756518,4,261.3387986063191,101.08375429840729,0.37837707687640815,0.3112598478648726,desktop,online,753,0
txn_000146,user_5796,2025-08-27 17:15:01.736517,100.6,grocery,23,2,8,63,910,8,7.344272500164228,152.62446642415682,2,258.2833797571328,98.93692793673839,0.17480786748330424,0.19839842354315823,desktop,contactless,237,0
txn_000147,user_3866,2025-09-07 17:15:01.736611,22.51,online,23,6,9,56,212,9,5.933644612947964,691.6491971697347,3,252.7686585424103,187.2968050051605,0.13216315147028013,0.19493617647077205,tablet,card_swipe,588,0
txn_000148,user_7588,2025-09-08 20:15:01.736804,71.43,grocery,20,0,9,62,631,7,190.80662551700811,735.3237785509739,1,336.38061658253315,29.20436865957813,0.2060857762669775,0.029762350173885843,tablet,card_swipe,854,0
txn_000149,user_2774,2025-08-30 15:15:01.736942,98.29,retail,1,5,8,57,1137,1,14.201532906651092,126.17101337780828,1,473.7765702285163,140.34307641012452,0.5429359653380519,0.18095999541893248,tablet,card_chip,1294,0
txn_000150,user_8544,2025-09-02 23:15:01.737076,161.68,retail,17,1,9,20,1137,6,24.11168328073805,907.3306419215496,3,290.2853626464937,45.58468228282238,0.009365288584723254,0.2110171300638195,tablet,online,1339,0
txn_000151,user_5318,2025-09-04 02:15:01.737173,64.06,grocery,14,3,9,40,1461,9,13.476910957104504,418.02295638522634,3,243.46898482556665,141.13399203099783,0.22030493940433482,0.15315674938910634,desktop,contactless,1216,0
txn_000152,user_3242,2025-09-05 15:15:01.737435,19.54,retail,1,4,9,61,876,9,86.19704410265925,352.9234774050819,2,216.52355060341486,24.935655795078375,0.314379380276233,0.2629062994366619,desktop,card_swipe,937,0
txn_000153,user_1913,2025-09-10 13:15:01.737568,68.56,retail,3,2,9,52,1480,1,20.251982923031786,854.7825152090958,2,428.77551278510424,124.43987338130529,0.44775075587035196,0.05262959259850619,mobile,card_chip,841,0
txn_000154,user_7218,2025-08-17 17:15:01.737680,6.58,gas_station,23,6,8,21,1719,6,185.12746600506716,443.44271311181546,3,60.50844334768366,156.11845051103182,0.36681840710551256,0.14462238598632726,mobile,contactless,129,0
txn_000155,user_1785,2025-09-12 07:15:01.737776,5.0,retail,9,4,9,26,398,4,6.187528946268395,972.2050459933857,4,491.0490465861951,106.01812064400364,0.4258060249191809,0.08416847795956511,mobile,online,347,0
txn_000156,user_2439,2025-08-29 14:15:01.737869,16.11,gas_station,2,4,8,68,791,1,101.48927322394843,693.517955442781,5,484.8878236398833,120.3875887250079,0.27782163122440606,0.290233800496848,mobile,online,913,0
txn_000157,user_7905,2025-09-02 15:15:01.737968,73.1,online,1,1,9,54,1028,5,29.596829473166952,859.9298928064759,5,294.36106278094843,60.994952498577724,0.771223077732411,0.454727305468621,tablet,contactless,1168,0
txn_000158,user_1475,2025-08-25 20:15:01.738064,134.22,gas_station,20,0,8,34,1237,4,93.35641544623758,82.73819645374999,1,477.1004643902482,112.32243490649556,0.07493793656472816,0.3773106107992959,desktop,online,699,0
txn_000159,user_5494,2025-08-22 13:15:01.738159,103.52,online,3,4,8,28,733,9,72.45361741971823,739.4306400589517,5,491.33270461254324,93.36515754328705,0.6620151376850425,0.3822638973273588,tablet,card_chip,167,0
txn_000160,user_8084,2025-09-01 08:15:01.738254,26.44,grocery,8,0,9,34,910,1,178.61804103908298,109.33471393811786,3,251.74357491624,111.8778480207618,0.5012740088745682,0.4631913033650434,desktop,card_swipe,26,0
txn_000161,user_1276,2025-08-18 19:15:01.738352,25.21,retail,21,0,8,19,1734,8,146.61023797199869,552.1492042360873,3,499.0193850568902,141.8278337943312,0.6627754395592937,0.14730969817309658,tablet,online,1093,0
txn_000162,user_6668,2025-09-13 12:15:01.738449,82.03,gas_station,4,5,9,57,677,5,164.38532718798592,818.7240125820795,1,430.6646478549795,130.4487405627425,0.07088377117574325,0.24381390483360543,desktop,contactless,1412,0
txn_000163,user_6409,2025-09-13 11:15:01.738619,450.09,gas_station,5,5,9,36,1176,6,59.91313559077478,123.01897151235534,2,407.5319950208369,147.27556590800566,0.04018080917117901,0.036450917683951756,mobile,card_swipe,115,0
txn_000164,user_3951,2025-08-20 15:15:01.738942,119.65,online,1,2,8,71,762,7,95.28739726875833,264.7275479251997,1,148.67328286574406,26.06045207849709,0.17170245860704228,0.20806071403554616,mobile,contactless,35,0
txn_000165,user_6575,2025-08-30 18:15:01.739069,486.62,retail,22,5,8,37,189,2,48.386336063105915,728.2550008812603,4,186.43732675747071,72.19462140984962,0.45063114476305177,0.05997684651194496,tablet,online,780,0
txn_000166,user_5945,2025-08-30 05:15:01.739166,15.02,restaurant,11,5,8,28,902,1,63.517359052223334,50.127958354261054,2,402.3574867925298,148.70696939312307,0.47478861038074777,0.44786336296308643,desktop,card_swipe,394,0
txn_000167,user_3624,2025-09-12 05:15:01.739265,28.27,online,11,4,9,36,166,2,62.66958351702863,799.4858481872069,3,245.2178388094383,183.78976589379056,0.3018544431705543,0.4820392082450541,mobile,card_chip,475,0
txn_000168,user_8094,2025-08-22 16:15:01.739361,40.3,restaurant,0,4,8,64,52,5,142.60921012686373,683.0661428992961,1,175.29773371269556,43.32811721517955,0.5408865851315289,0.4719911526816048,mobile,card_chip,983,0
txn_000169,user_3587,2025-08-29 05:15:01.739455,54.41,grocery,11,4,8,52,1356,2,126.88482905731672,782.2415873506858,1,73.55975908436258,158.16217313322528,0.3332035455231032,0.41108994340821164,tablet,contactless,653,0
txn_000170,user_3005,2025-09-08 11:15:01.739550,20.7,grocery,5,0,9,53,650,7,121.55042445054451,330.53640369324114,4,382.3688561595488,76.812921877403,0.5158660832178511,0.19756545380575163,desktop,contactless,1093,0
txn_000171,user_5213,2025-09-12 20:15:01.739647,31.69,restaurant,20,4,9,70,1097,5,137.60888876720276,279.7944393764386,2,58.69743391292047,42.38631182009184,0.33091413993490826,0.24643229222372331,tablet,contactless,21,0
txn_000172,user_9931,2025-09-04 19:15:01.739745,46.4,restaurant,21,3,9,43,259,1,62.37277158337664,785.2918092451245,1,284.5832214443625,195.68248819025845,0.10044017181012271,0.008473832444790497,tablet,online,749,0
txn_000173,user_3803,2025-09-15 12:15:01.739843,60.45,grocery,4,0,9,29,1581,5,129.2917483275861,975.4847216255392,3,60.617734090488106,181.74090884147108,0.6265587306389008,0.3901880617854902,mobile,contactless,1087,0
txn_000174,user_9680,2025-09-13 09:15:01.739984,256.99,gas_station,7,5,9,51,1279,7,134.32845630920596,603.0983217798196,1,157.62145000200937,115.53272395163046,0.5207658680944581,0.3222955873711718,desktop,card_chip,1118,0
txn_000175,user_8468,2025-09-05 10:15:01.740078,196.69,online,6,4,9,28,490,5,105.45303618305131,911.099915718715,4,339.26851166007845,165.7748337249055,0.7579161996691575,0.16867007050851174,desktop,card_swipe,563,0
txn_000176,user_8763,2025-09-08 03:15:01.740178,95.36,retail,13,0,9,58,488,8,26.854970180455105,960.037415003932,3,392.489737710744,83.76819767138839,0.7592569570518752,0.4811551014938921,desktop,contactless,602,0
txn_000177,user_6085,2025-08-17 23:15:01.740271,46.05,gas_station,17,6,8,25,1481,1,27.399812610734276,995.2323008588384,2,434.2032147671002,63.55588345706817,0.7685015804105598,0.09846285222671419,tablet,card_swipe,564,0
txn_000178,user_8186,2025-08-24 05:15:01.740372,14.67,restaurant,11,6,8,43,1443,4,165.8783253917025,745.516476500808,5,474.6657167690994,192.8244087929805,0.4171677109771776,0.48865395399575184,tablet,card_swipe,1169,0
txn_000179,user_8594,2025-09-07 09:15:01.740467,18.96,grocery,7,6,9,37,1653,2,154.32538219572155,523.9508813091448,1,425.93352387895663,161.1957544406152,0.3015884335410241,0.27599515106036054,tablet,online,174,0
txn_000180,user_6722,2025-08-20 09:15:01.740565,25.8,gas_station,7,2,8,44,918,3,178.9285595155269,50.42064236534749,4,179.99822250912456,91.61059259038825,0.7356248197248398,0.496627507711482,mobile,card_chip,331,0
txn_000181,user_4696,2025-08-31 14:15:01.740660,69.93,online,2,6,8,43,747,1,157.50981717175586,288.45131409918525,4,308.228564347031,94.80870126332039,0.6778173341774876,0.45111820173111905,desktop,card_chip,1432,0
txn_000182,user_4786,2025-08-27 18:15:01.740828,63.46,grocery,22,2,8,58,1954,1,35.044354421165465,873.4318367807002,5,151.20059756716063,97.64851677933343,0.5753279175556552,0.28166232101652333,mobile,online,592,0
txn_000183,user_7297,2025-08-21 22:15:01.740933,119.02,gas_station,18,3,8,38,491,4,164.63216614177185,894.4430528034483,2,142.10604907577778,126.40345458653296,0.14890871820267834,0.16578234953359688,tablet,contactless,928,0
txn_000184,user_3468,2025-09-03 13:15:01.741036,40.83,grocery,3,2,9,20,1420,8,165.3493536052494,95.25919456468128,4,362.12812586320786,158.80210685333958,0.5237205494927636,0.07579753740004969,mobile,card_chip,475,0
txn_000185,user_5276,2025-08-26 17:15:01.741224,46.19,grocery,23,1,8,74,1562,9,12.266191128656523,394.06744205879187,1,487.88517333754976,60.702559624940946,0.2433589757090247,0.15197125612751367,tablet,card_swipe,346,0
txn_000186,user_4109,2025-09-02 13:15:01.741438,106.29,online,3,1,9,53,780,9,169.68507581810493,451.4977371629287,2,453.2183598457486,167.24481484496474,0.20225088487136045,0.1357192888171001,mobile,contactless,500,0
txn_000187,user_9463,2025-08-21 02:15:01.741678,235.03,online,14,3,8,72,1852,2,156.12634348511142,604.5841414884061,3,332.7953213385495,106.73614626943099,0.28936820388766454,0.4746043134352561,tablet,card_chip,921,0
txn_000188,user_6310,2025-09-12 11:15:01.741811,9.78,grocery,5,4,9,68,1857,1,186.58497251393442,836.1310038795601,3,411.58314879572043,41.96548897793276,0.10010020571339756,0.42523580738041883,mobile,card_chip,767,0
txn_000189,user_2903,2025-09-08 08:15:01.741909,84.73,gas_station,8,0,9,72,221,1,62.396804065283696,508.37539922359264,4,403.7925435174761,152.19990777360647,0.3074840308193079,0.01259670697961468,tablet,card_swipe,82,0
txn_000190,user_5796,2025-08-22 16:15:01.742009,118.98,retail,0,4,8,41,1368,3,141.23863659267172,557.576024298992,3,243.31817460922912,75.59019632132134,0.38581148900175377,0.05924617938420029,desktop,online,663,0
txn_000191,user_4093,2025-09-05 01:15:01.742105,17.87,online,15,4,9,74,869,7,62.572632171026,938.5322436180612,2,424.773669554722,183.0956708866269,0.009725417181909446,0.33700995952939633,mobile,card_chip,1040,0
txn_000192,user_1139,2025-08-17 20:15:01.742203,19.84,grocery,20,6,8,23,1150,5,146.53981011805607,434.3010162951762,3,210.13464166664514,35.1055164478573,0.2667700748768084,0.338770472751767,tablet,contactless,563,0
txn_000193,user_7358,2025-09-10 13:15:01.742298,110.05,online,3,2,9,71,1530,8,198.0723563996744,358.9912106283243,2,461.62900173042664,22.066518754888012,0.3600932211798489,0.4885521165257867,desktop,contactless,1353,0
txn_000194,user_4802,2025-08-20 08:15:01.742396,128.4,grocery,8,2,8,29,1636,3,41.06658774135996,508.88771268094547,2,179.35774920376255,138.21609142542027,0.7748298653599138,0.30181860027968754,tablet,online,673,0
txn_000195,user_4554,2025-09-02 11:15:01.742491,319.17,restaurant,5,1,9,47,1362,2,140.75846219810154,404.59682373962096,3,354.2118296236464,147.19337657816772,0.4880059336635886,0.1564536971068241,tablet,card_swipe,262,0
txn_000196,user_7409,2025-08-19 13:15:01.742586,29.14,gas_station,3,1,8,32,1368,6,187.81141919343742,56.34802276269339,4,365.5128174878631,142.42013938045508,0.3265213526933585,0.007697445845654238,tablet,card_chip,1165,0
txn_000197,user_8071,2025-09-12 22:15:01.742680,168.07,grocery,18,4,9,27,399,6,65.40892883036355,895.5541741919899,5,461.5468987318515,98.12377508757659,0.2069693137243528,0.2172016595033049,mobile,online,919,0
txn_000198,user_5017,2025-08-24 00:15:01.742773,39.09,retail,16,6,8,62,1733,7,39.85406729336016,883.5965443217578,4,56.18549930510537,64.70772686656403,0.17152518639453165,0.1354031640184863,desktop,card_swipe,207,0
txn_000199,user_2629,2025-08-18 23:15:01.742903,274.51,restaurant,17,0,8,35,1603,3,98.70019843088164,319.1395243036841,3,327.5526235336435,153.71866886022903,0.5903339146832204,0.26072451208344005,tablet,contactless,494,0
txn_000200,user_8786,2025-08-31 08:15:01.742998,147.98,grocery,8,6,8,56,1422,1,179.06921783063385,683.1398951504939,3,254.4554403804448,133.44449950210844,0.19870688699456604,0.35273041514174314,desktop,card_swipe,424,0
txn_000201,user_8352,2025-08-30 06:15:01.743093,33.82,gas_station,10,5,8,21,1267,7,11.235215469487802,516.5409429140069,4,144.51320728232673,70.58685464858509,0.5703680062870446,0.005746236649057657,mobile,card_chip,1066,0
txn_000202,user_3032,2025-08-27 01:15:01.743188,9.27,restaurant,15,2,8,45,50,2,176.33812236870162,823.4194013116038,4,250.79054943989465,165.05201587120996,0.006371523796360901,0.46228052768840244,tablet,card_swipe,750,0
txn_000203,user_9758,2025-08-24 20:15:01.743282,33.36,gas_station,20,6,8,53,651,1,101.12683068439176,944.0647719069898,1,193.37403324362322,182.64051981785545,0.062112620791025024,0.4144356381264793,tablet,contactless,429,0
txn_000204,user_7219,2025-08-26 12:15:01.743382,96.49,online,4,1,8,47,854,6,59.18857777173132,486.2297720459337,5,374.86815238205577,89.26465109979858,0.3915011591765362,0.21480429606618168,tablet,card_swipe,601,0
txn_000205,user_5384,2025-09-15 12:15:01.743477,15.71,grocery,4,0,9,60,445,3,48.30736834033635,386.5577608563549,4,311.9647134100093,41.31470705166774,0.16951546435208728,0.15550124736634013,tablet,online,762,0
